"id"	"user_id"	"station_id"	"date"	"type"	"start_time"	"end_time"	"status"	"month"	"year"	"can_split"	"notes"	"split_type"
1688	28	1	"2026-01-05 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1689	28	1	"2026-01-06 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1690	28	1	"2026-01-07 23:00:00"	"day"	"2026-01-08 12:00:00"	"2026-01-08 18:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (second day shift)"	
1691	28	1	"2026-01-08 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1692	28	1	"2026-01-09 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1693	28	1	"2026-01-10 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1694	28	1	"2026-01-11 23:00:00"	"night"	"2026-01-12 18:00:00"	"2026-01-13 06:00:00"	"pending"	1	2026	true	"Automatisch gegenereerd voor test (full night shift)"	
1695	28	1	"2026-01-12 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1696	28	1	"2026-01-13 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1697	28	1	"2026-01-14 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1698	28	1	"2026-01-15 23:00:00"	"night"	"2026-01-16 18:00:00"	"2026-01-17 06:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full night shift)"	
1699	28	1	"2026-01-16 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1700	28	1	"2026-01-17 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1701	28	1	"2026-01-18 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1702	28	1	"2026-01-19 23:00:00"	"night"	"2026-01-20 18:00:00"	"2026-01-21 06:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full night shift)"	
1703	28	1	"2026-01-20 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1704	28	1	"2026-01-21 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1705	28	1	"2026-01-22 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1706	28	1	"2026-01-23 23:00:00"	"day"	"2026-01-24 06:00:00"	"2026-01-24 18:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full day shift)"	
1707	28	1	"2026-01-24 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1708	28	1	"2026-01-25 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1709	28	1	"2026-01-26 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1710	28	1	"2026-01-27 23:00:00"	"night"	"2026-01-28 18:00:00"	"2026-01-29 06:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full night shift)"	
1711	28	1	"2026-01-28 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1712	28	1	"2026-01-29 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1713	28	1	"2026-01-30 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1714	29	1	"2025-12-31 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1715	29	1	"2026-01-01 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1716	29	1	"2026-01-02 23:00:00"	"day"	"2026-01-03 06:00:00"	"2026-01-03 18:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full day shift)"	
1717	29	1	"2026-01-03 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1718	29	1	"2026-01-04 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1719	29	1	"2026-01-05 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1720	29	1	"2026-01-06 23:00:00"	"day"	"2026-01-07 06:00:00"	"2026-01-07 18:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full day shift)"	
1721	29	1	"2026-01-07 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1722	29	1	"2026-01-08 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1723	29	1	"2026-01-09 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1724	29	1	"2026-01-10 23:00:00"	"day"	"2026-01-11 12:00:00"	"2026-01-11 18:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (second day shift)"	
1725	29	1	"2026-01-11 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1726	29	1	"2026-01-12 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1727	29	1	"2026-01-13 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1728	29	1	"2026-01-14 23:00:00"	"night"	"2026-01-15 18:00:00"	"2026-01-16 06:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full night shift)"	
1729	29	1	"2026-01-15 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1730	29	1	"2026-01-16 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1731	29	1	"2026-01-17 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1732	29	1	"2026-01-18 23:00:00"	"day"	"2026-01-19 12:00:00"	"2026-01-19 18:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (second day shift)"	
1733	29	1	"2026-01-19 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1734	29	1	"2026-01-20 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1735	29	1	"2026-01-21 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1736	29	1	"2026-01-22 23:00:00"	"night"	"2026-01-23 18:00:00"	"2026-01-24 06:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full night shift)"	
1737	29	1	"2026-01-23 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1738	29	1	"2026-01-24 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1739	29	1	"2026-01-25 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1740	29	1	"2026-01-26 23:00:00"	"day"	"2026-01-27 06:00:00"	"2026-01-27 18:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full day shift)"	
1741	29	1	"2026-01-27 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1742	29	1	"2026-01-28 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1743	29	1	"2026-01-29 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1744	29	1	"2026-01-30 23:00:00"	"day"	"2026-01-31 06:00:00"	"2026-01-31 18:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full day shift)"	
1745	30	1	"2025-12-31 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1746	30	1	"2026-01-01 23:00:00"	"night"	"2026-01-02 18:00:00"	"2026-01-03 06:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full night shift)"	
1747	30	1	"2026-01-02 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1748	30	1	"2026-01-03 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1749	30	1	"2026-01-04 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1750	30	1	"2026-01-05 23:00:00"	"day"	"2026-01-06 06:00:00"	"2026-01-06 18:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full day shift)"	
1751	30	1	"2026-01-06 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1752	30	1	"2026-01-07 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1753	30	1	"2026-01-08 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1754	30	1	"2026-01-09 23:00:00"	"day"	"2026-01-10 06:00:00"	"2026-01-10 18:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full day shift)"	
1755	30	1	"2026-01-10 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1756	30	1	"2026-01-11 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1757	30	1	"2026-01-12 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1758	30	1	"2026-01-13 23:00:00"	"night"	"2026-01-14 18:00:00"	"2026-01-15 06:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full night shift)"	
1759	30	1	"2026-01-14 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1760	30	1	"2026-01-15 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1761	30	1	"2026-01-16 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1762	30	1	"2026-01-17 23:00:00"	"night"	"2026-01-18 18:00:00"	"2026-01-19 06:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full night shift)"	
1763	30	1	"2026-01-18 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1764	30	1	"2026-01-19 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1765	30	1	"2026-01-20 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1766	30	1	"2026-01-21 23:00:00"	"day"	"2026-01-22 06:00:00"	"2026-01-22 18:00:00"	"pending"	1	2026	true	"Automatisch gegenereerd voor test (full day shift)"	
1767	30	1	"2026-01-22 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1768	30	1	"2026-01-23 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1769	30	1	"2026-01-24 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1770	30	1	"2026-01-25 23:00:00"	"night"	"2026-01-26 22:00:00"	"2026-01-27 06:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (second night shift)"	
1771	30	1	"2026-01-26 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1772	30	1	"2026-01-27 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1773	30	1	"2026-01-28 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1774	30	1	"2026-01-29 23:00:00"	"night"	"2026-01-30 18:00:00"	"2026-01-31 06:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full night shift)"	
1775	30	1	"2026-01-30 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1777	31	1	"2026-01-01 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1778	31	1	"2026-01-02 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1779	31	1	"2026-01-03 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1780	31	1	"2026-01-04 23:00:00"	"day"	"2026-01-05 06:00:00"	"2026-01-05 12:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (first day shift)"	
1781	31	1	"2026-01-05 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1782	31	1	"2026-01-06 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1783	31	1	"2026-01-07 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1784	31	1	"2026-01-08 23:00:00"	"day"	"2026-01-09 06:00:00"	"2026-01-09 18:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full day shift)"	
1785	31	1	"2026-01-09 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1786	31	1	"2026-01-10 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1787	31	1	"2026-01-11 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1788	31	1	"2026-01-12 23:00:00"	"day"	"2026-01-13 06:00:00"	"2026-01-13 18:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full day shift)"	
1789	31	1	"2026-01-13 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1790	31	1	"2026-01-14 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1791	31	1	"2026-01-15 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1793	31	1	"2026-01-17 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1794	31	1	"2026-01-18 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1795	31	1	"2026-01-19 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1797	31	1	"2026-01-21 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1798	31	1	"2026-01-22 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1799	31	1	"2026-01-23 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1800	31	1	"2026-01-24 23:00:00"	"day"	"2026-01-25 06:00:00"	"2026-01-25 12:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (first day shift)"	
1801	31	1	"2026-01-25 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1802	31	1	"2026-01-26 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1803	31	1	"2026-01-27 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1804	31	1	"2026-01-28 23:00:00"	"day"	"2026-01-29 06:00:00"	"2026-01-29 18:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full day shift)"	
1805	31	1	"2026-01-29 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1806	31	1	"2026-01-30 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1807	33	1	"2025-12-31 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1808	33	1	"2026-01-01 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1810	33	1	"2026-01-03 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1811	33	1	"2026-01-04 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1812	33	1	"2026-01-05 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1813	33	1	"2026-01-06 23:00:00"	"day"	"2026-01-07 06:00:00"	"2026-01-07 12:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (first day shift)"	
1814	33	1	"2026-01-07 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1815	33	1	"2026-01-08 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1816	33	1	"2026-01-09 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1817	33	1	"2026-01-10 23:00:00"	"day"	"2026-01-11 06:00:00"	"2026-01-11 18:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full day shift)"	
1818	33	1	"2026-01-11 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1819	33	1	"2026-01-12 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1820	33	1	"2026-01-13 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1821	33	1	"2026-01-14 23:00:00"	"day"	"2026-01-15 06:00:00"	"2026-01-15 18:00:00"	"pending"	1	2026	true	"Automatisch gegenereerd voor test (full day shift)"	
1822	33	1	"2026-01-15 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1823	33	1	"2026-01-16 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1824	33	1	"2026-01-17 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1825	33	1	"2026-01-18 23:00:00"	"day"	"2026-01-19 06:00:00"	"2026-01-19 18:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full day shift)"	
1826	33	1	"2026-01-19 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1827	33	1	"2026-01-20 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1828	33	1	"2026-01-21 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1830	33	1	"2026-01-23 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1831	33	1	"2026-01-24 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1832	33	1	"2026-01-25 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1833	33	1	"2026-01-26 23:00:00"	"day"	"2026-01-27 06:00:00"	"2026-01-27 18:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full day shift)"	
1834	33	1	"2026-01-27 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1835	33	1	"2026-01-28 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1836	33	1	"2026-01-29 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1838	34	1	"2025-12-31 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1839	34	1	"2026-01-01 23:00:00"	"night"	"2026-01-02 18:00:00"	"2026-01-03 06:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full night shift)"	
1840	34	1	"2026-01-02 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1841	34	1	"2026-01-03 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1842	34	1	"2026-01-04 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1843	34	1	"2026-01-05 23:00:00"	"night"	"2026-01-06 18:00:00"	"2026-01-07 06:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full night shift)"	
1844	34	1	"2026-01-06 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1845	34	1	"2026-01-07 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1846	34	1	"2026-01-08 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1847	34	1	"2026-01-09 23:00:00"	"day"	"2026-01-10 06:00:00"	"2026-01-10 18:00:00"	"pending"	1	2026	false	"Automatisch gegenereerd voor test (full day shift)"	
1848	34	1	"2026-01-10 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1849	34	1	"2026-01-11 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1850	34	1	"2026-01-12 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
1851	34	1	"2026-01-13 23:00:00"	"day"	"2026-01-14 06:00:00"	"2026-01-14 18:00:00"	"pending"	1	2026	true	"Automatisch gegenereerd voor test (full day shift)"	
1852	34	1	"2026-01-14 23:00:00"	"unavailable"			"pending"	1	2026	false	"Automatisch gegenereerd voor test (niet beschikbaar)"	
